question_id,original_text,normalized_text,source_file,source_platform,source_sheet,seed_topic,evidence_type,real_vs_synthetic,search_volume,frequency,competition,language,pii_removed,duplicate_status,duplicate_group_id,provenance_id,notes
"MQU-00434","Custom Business Website Design & Development","custom business website design & development","all categories-custom business website design  development-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","custom business website design  development","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0077","all categories-custom business website design  development-en-us-28-08-2026.xlsx:Gemini:row:10","Public Research Corpus Workbooks (all categories-custom business website design  development-en-us-28-08-2026.xlsx)"
"MQU-00435","Custom Business Website Design & Development","custom business website design & development","all categories-custom business website design  development-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","custom business website design  development","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0077","all categories-custom business website design  development-en-us-28-08-2026.xlsx:Gemini:row:11","Public Research Corpus Workbooks (all categories-custom business website design  development-en-us-28-08-2026.xlsx)"
"MQU-00436","Custom Business Website Design & Development","custom business website design & development","all categories-custom business website design  development-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","custom business website design  development","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0077","all categories-custom business website design  development-en-us-28-08-2026.xlsx:Gemini:row:12","Public Research Corpus Workbooks (all categories-custom business website design  development-en-us-28-08-2026.xlsx)"
"MQU-00437","Custom Business Website Design & Development","custom business website design & development","all categories-custom business website design  development-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","custom business website design  development","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0077","all categories-custom business website design  development-en-us-28-08-2026.xlsx:Gemini:row:13","Public Research Corpus Workbooks (all categories-custom business website design  development-en-us-28-08-2026.xlsx)"
"MQU-00438","Custom Business Website Design & Development","custom business website design & development","all categories-custom business website design  development-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","custom business website design  development","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0077","all categories-custom business website design  development-en-us-28-08-2026.xlsx:Gemini:row:14","Public Research Corpus Workbooks (all categories-custom business website design  development-en-us-28-08-2026.xlsx)"
"MQU-00439","Custom Business Website Design & Development","custom business website design & development","all categories-custom business website design  development-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","custom business website design  development","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0077","all categories-custom business website design  development-en-us-28-08-2026.xlsx:Gemini:row:15","Public Research Corpus Workbooks (all categories-custom business website design  development-en-us-28-08-2026.xlsx)"
"MQU-00440","Custom Business Website Design & Development","custom business website design & development","all categories-custom business website design  development-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","custom business website design  development","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0077","all categories-custom business website design  development-en-us-28-08-2026.xlsx:Gemini:row:16","Public Research Corpus Workbooks (all categories-custom business website design  development-en-us-28-08-2026.xlsx)"
"MQU-00441","Custom Business Website Design & Development","custom business website design & development","all categories-custom business website design  development-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","custom business website design  development","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0077","all categories-custom business website design  development-en-us-28-08-2026.xlsx:Gemini:row:17","Public Research Corpus Workbooks (all categories-custom business website design  development-en-us-28-08-2026.xlsx)"
"MQU-00442","Custom Business Website Design & Development","custom business website design & development","all categories-custom business website design  development-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","custom business website design  development","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0077","all categories-custom business website design  development-en-us-28-08-2026.xlsx:Gemini:row:18","Public Research Corpus Workbooks (all categories-custom business website design  development-en-us-28-08-2026.xlsx)"
"MQU-00443","Search Term:","search term:","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0070","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:2","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00444","Language:","language:","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0071","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:3","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00445","Country:","country:","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0072","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:4","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00446","Searched on (dd/mm/yyyy):","searched on (dd/mm/yyyy):","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0073","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:5","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00447","Search Term","search term","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0074","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:6","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00448","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:7","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00449","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:8","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00450","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:9","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00451","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:10","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00452","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:11","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00453","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:12","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00454","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:13","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00455","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:14","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00456","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:15","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
"MQU-00457","Digital Transformation Consulting","digital transformation consulting","all categories-digital transformation consulting-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","digital transformation consulting","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0078","all categories-digital transformation consulting-en-us-28-08-2026.xlsx:Google:row:16","Public Research Corpus Workbooks (all categories-digital transformation consulting-en-us-28-08-2026.xlsx)"
